date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20180209,0,Alashanmeng,164.0,0.5,0.6,7.0,13.0,103.0,108.0,102.0,103.0,276.0,165.0,66.0,45.0,9.0,15.0
20180209,0,Ankang,128.0,1.6,1.233,49.0,39.0,33.0,93.0,51.0,72.0,150.0,111.0,97.0,73.0,16.0,15.0
20180209,0,Anqing,163.0,0.95,0.85,57.0,53.0,74.0,132.0,85.0,111.0,152.0,126.0,123.0,87.0,15.0,20.0
20180209,0,Anshan,71.0,1.0,1.086,17.0,32.0,82.0,83.0,70.0,74.0,90.0,101.0,41.0,44.0,21.0,31.0
20180209,0,Anshun,93.0,0.8,0.875,23.0,24.0,76.0,95.0,79.0,89.0,115.0,131.0,69.0,91.0,42.0,45.0
20180209,0,Anyang,119.0,1.46,1.12,61.0,38.0,28.0,89.0,57.0,85.0,153.0,142.0,89.0,48.0,26.0,18.0
20180209,0,Baicheng,93.0,1.05,0.5,23.0,18.0,57.0,85.0,65.0,77.0,133.0,100.0,52.0,28.0,14.0,11.0
20180209,0,Baise,93.0,1.2,1.0,34.0,27.0,56.0,120.0,90.0,110.0,99.0,92.0,69.0,61.0,47.0,21.0
20180209,0,Baishan,75.0,1.55,1.35,37.0,32.0,43.0,93.0,62.0,80.0,92.0,79.0,54.0,54.0,42.0,69.0
20180209,0,Baiyin,332.0,0.65,1.05,12.0,32.0,76.0,77.0,67.0,69.0,444.0,164.0,65.0,51.0,11.0,41.0
20180209,0,Baoding,179.0,2.767,1.467,100.0,55.0,13.0,89.0,23.0,72.0,224.0,126.0,135.0,70.0,54.0,33.0
20180209,0,Baoji,219.0,1.85,1.3130000000000002,81.0,62.0,11.0,80.0,26.0,60.0,243.0,173.0,168.0,102.0,22.0,20.0
20180209,0,Baoshan,50.0,0.65,0.65,5.0,8.0,93.0,111.0,98.0,105.0,34.0,61.0,31.0,34.0,14.0,11.0
20180209,0,Baotou,500.0,0.7,1.817,10.0,52.0,98.0,99.0,72.0,72.0,936.0,244.0,126.0,60.0,5.0,42.0
20180209,0,Bayannur,500.0,0.3,0.433,10.0,18.0,83.0,97.0,87.0,90.0,920.0,330.0,191.0,63.0,5.0,11.0
20180209,0,Bazhong,108.0,1.05,1.0,40.0,36.0,38.0,83.0,47.0,64.0,116.0,109.0,80.0,77.0,5.0,5.0
20180209,0,Beihai,131.0,0.725,0.95,27.0,27.0,74.0,144.0,113.0,133.0,96.0,119.0,99.0,111.0,8.0,14.0
20180209,0,Beijing,119.0,1.783,1.017,81.0,57.0,9.0,70.0,24.0,52.0,121.0,80.0,89.0,51.0,21.0,12.0
20180209,0,Bengbu,115.0,1.367,0.933,53.0,39.0,49.0,95.0,62.0,83.0,138.0,108.0,86.0,58.0,20.0,21.0
20180209,0,Benxi,58.0,1.317,1.617,28.0,37.0,64.0,83.0,66.0,74.0,63.0,85.0,35.0,45.0,51.0,45.0
20180209,0,Bijie,96.0,1.25,1.25,18.0,27.0,53.0,67.0,57.0,58.0,95.0,103.0,71.0,78.0,9.0,18.0
20180209,0,Binzhou,126.0,1.8,1.633,69.0,51.0,22.0,82.0,37.0,66.0,141.0,99.0,95.0,71.0,50.0,33.0
20180209,0,Bozhou,146.0,1.0,0.8,40.0,33.0,47.0,82.0,57.0,72.0,130.0,126.0,111.0,60.0,15.0,21.0
20180209,0,Cangzhou,103.0,1.4,1.233,52.0,50.0,42.0,78.0,43.0,68.0,142.0,106.0,76.0,61.0,46.0,38.0
20180209,0,Changchun,56.0,0.89,1.07,24.0,33.0,67.0,89.0,60.0,79.0,60.0,85.0,27.0,42.0,33.0,42.0
20180209,0,Changde,122.0,0.96,1.04,45.0,42.0,74.0,128.0,98.0,115.0,126.0,114.0,92.0,85.0,21.0,17.0
20180209,0,Changsha,70.0,0.77,0.94,36.0,55.0,88.0,127.0,82.0,106.0,70.0,86.0,50.0,64.0,12.0,13.0
20180209,0,Changzhi,88.0,1.2,1.12,36.0,31.0,71.0,102.0,81.0,97.0,112.0,130.0,65.0,58.0,67.0,45.0
20180209,0,Changzhou,109.0,1.722,1.4,85.0,62.0,9.0,66.0,20.0,52.0,114.0,106.0,81.0,73.0,22.0,20.0
