date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20180211,0,Alashanmeng,77.0,0.467,0.5,5.0,6.0,92.0,96.0,90.0,95.0,101.0,89.0,30.0,24.0,8.0,9.0
20180211,0,Ankang,154.0,0.833,0.667,20.0,13.0,48.0,107.0,74.0,100.0,255.0,208.0,75.0,50.0,6.0,6.0
20180211,0,Anqing,120.0,0.8,1.0,54.0,37.0,39.0,111.0,70.0,92.0,187.0,190.0,79.0,140.0,9.0,13.0
20180211,0,Anshan,78.0,2.057,1.471,31.0,26.0,49.0,78.0,54.0,72.0,104.0,79.0,28.0,25.0,36.0,34.0
20180211,0,Anshun,100.0,0.9,0.875,19.0,18.0,68.0,83.0,74.0,79.0,90.0,79.0,75.0,59.0,27.0,26.0
20180211,0,Anyang,85.0,1.52,1.14,45.0,28.0,38.0,81.0,56.0,74.0,118.0,164.0,54.0,49.0,50.0,26.0
20180211,0,Baicheng,36.0,0.4,0.4,12.0,13.0,69.0,82.0,71.0,78.0,32.0,50.0,16.0,16.0,10.0,10.0
20180211,0,Baise,178.0,1.35,1.25,54.0,47.0,17.0,81.0,50.0,63.0,168.0,169.0,134.0,138.0,15.0,21.0
20180211,0,Baishan,55.0,1.3,0.85,26.0,18.0,41.0,80.0,59.0,78.0,56.0,58.0,38.0,30.0,18.0,22.0
20180211,0,Baiyin,73.0,0.8,0.7,12.0,10.0,72.0,87.0,78.0,81.0,93.0,96.0,24.0,26.0,6.0,10.0
20180211,0,Baoding,61.0,0.75,0.733,30.0,24.0,53.0,87.0,62.0,80.0,70.0,63.0,33.0,28.0,14.0,26.0
20180211,0,Baoji,106.0,1.062,0.675,40.0,22.0,34.0,106.0,58.0,101.0,160.0,118.0,75.0,38.0,11.0,9.0
20180211,0,Baoshan,63.0,0.65,0.65,5.0,8.0,107.0,119.0,107.0,109.0,71.0,59.0,44.0,36.0,7.0,8.0
20180211,0,Baotou,64.0,0.6,0.75,10.0,14.0,75.0,82.0,73.0,78.0,76.0,51.0,20.0,15.0,7.0,11.0
20180211,0,Bayannur,55.0,0.433,0.5,12.0,15.0,75.0,87.0,73.0,82.0,58.0,65.0,20.0,18.0,8.0,9.0
20180211,0,Bazhong,112.0,0.75,0.55,31.0,25.0,23.0,82.0,36.0,69.0,172.0,129.0,54.0,37.0,4.0,5.0
20180211,0,Beihai,55.0,0.75,0.8,15.0,19.0,51.0,69.0,48.0,58.0,44.0,84.0,38.0,71.0,8.0,7.0
20180211,0,Beijing,61.0,0.317,0.358,7.0,12.0,72.0,85.0,73.0,81.0,69.0,43.0,9.0,10.0,3.0,4.0
20180211,0,Bengbu,113.0,1.083,1.05,72.0,49.0,15.0,69.0,32.0,63.0,174.0,181.0,66.0,88.0,20.0,17.0
20180211,0,Benxi,66.0,1.367,0.8,41.0,21.0,29.0,79.0,51.0,75.0,80.0,75.0,34.0,20.0,33.0,25.0
20180211,0,Bijie,25.0,1.35,1.3,17.0,17.0,40.0,96.0,45.0,89.0,21.0,28.0,17.0,23.0,5.0,6.0
20180211,0,Binzhou,59.0,1.0,0.9,38.0,21.0,36.0,80.0,54.0,74.0,66.0,70.0,22.0,19.0,24.0,16.0
20180211,0,Bozhou,162.0,1.3,1.3,73.0,48.0,18.0,82.0,48.0,66.0,271.0,261.0,105.0,110.0,16.0,28.0
20180211,0,Cangzhou,69.0,1.1,0.733,58.0,32.0,19.0,85.0,42.0,75.0,80.0,69.0,49.0,32.0,38.0,27.0
20180211,0,Changchun,57.0,0.64,0.69,17.0,20.0,56.0,77.0,55.0,72.0,61.0,60.0,16.0,19.0,29.0,28.0
20180211,0,Changde,137.0,1.15,1.04,27.0,24.0,87.0,116.0,95.0,99.0,182.0,171.0,104.0,83.0,22.0,18.0
20180211,0,Changsha,192.0,1.18,1.14,43.0,42.0,45.0,82.0,52.0,64.0,158.0,133.0,144.0,122.0,11.0,13.0
20180211,0,Changzhi,70.0,0.92,0.68,43.0,19.0,40.0,92.0,68.0,88.0,88.0,125.0,33.0,29.0,52.0,37.0
20180211,0,Changzhou,62.0,1.078,1.144,56.0,52.0,18.0,58.0,28.0,46.0,72.0,102.0,34.0,67.0,16.0,16.0
20180211,0,Chaoyang,56.0,1.2,0.825,23.0,14.0,58.0,94.0,72.0,91.0,59.0,76.0,32.0,20.0,27.0,23.0
20180211,0,Chaozhou,59.0,1.033,0.867,23.0,18.0,59.0,99.0,71.0,82.0,42.0,48.0,41.0,49.0,8.0,7.0
20180211,0,Chengde,108.0,0.34,0.66,4.0,17.0,84.0,89.0,82.0,87.0,163.0,82.0,15.0,18.0,6.0,11.0
20180211,0,Chengdu,129.0,0.767,0.622,45.0,27.0,48.0,102.0,70.0,92.0,205.0,150.0,63.0,43.0,5.0,6.0
20180211,0,Chenzhou,135.0,1.62,1.82,26.0,43.0,59.0,74.0,58.0,61.0,141.0,137.0,102.0,99.0,15.0,27.0
20180211,0,Chifeng,61.0,0.8,1.0,6.0,9.0,58.0,66.0,56.0,61.0,70.0,73.0,11.0,14.0,10.0,10.0
20180211,0,Chizhou,150.0,1.2,1.467,72.0,63.0,14.0,72.0,33.0,60.0,177.0,204.0,115.0,165.0,15.0,22.0
20180211,0,Chongqing,39.0,0.8,0.918,36.0,44.0,17.0,37.0,17.0,26.0,38.0,78.0,25.0,57.0,5.0,8.0
20180211,0,Chongzuo,69.0,1.2,1.3,18.0,26.0,57.0,85.0,71.0,75.0,56.0,73.0,49.0,85.0,5.0,6.0
20180211,0,Chuzhou,89.0,0.733,0.833,52.0,55.0,31.0,75.0,35.0,66.0,126.0,177.0,46.0,90.0,9.0,11.0
20180211,0,Dalian,60.0,0.78,0.72,22.0,22.0,62.0,82.0,64.0,75.0,67.0,57.0,21.0,20.0,18.0,16.0
20180211,0,Dandong,59.0,0.825,0.65,21.0,16.0,56.0,81.0,65.0,76.0,65.0,54.0,25.0,18.0,17.0,17.0
20180211,0,Daqing,36.0,0.44,0.6,13.0,26.0,72.0,85.0,60.0,79.0,35.0,44.0,19.0,26.0,8.0,24.0
20180211,0,Datong,62.0,1.15,1.2,20.0,18.0,51.0,89.0,65.0,80.0,71.0,61.0,17.0,21.0,56.0,38.0
20180211,0,Dazhou,99.0,1.08,0.86,43.0,29.0,31.0,99.0,46.0,80.0,143.0,98.0,74.0,48.0,9.0,10.0
20180211,0,Deyang,112.0,0.6,0.55,29.0,23.0,54.0,97.0,66.0,87.0,171.0,180.0,57.0,51.0,5.0,5.0
20180211,0,Dezhou,78.0,1.567,1.1,48.0,24.0,30.0,85.0,53.0,79.0,103.0,76.0,37.0,20.0,28.0,13.0
20180211,0,Dingxi,107.0,1.35,0.75,47.0,25.0,21.0,95.0,57.0,93.0,161.0,115.0,76.0,41.0,25.0,25.0
20180211,0,Dongguan,89.0,1.0,1.04,20.0,31.0,63.0,112.0,70.0,96.0,73.0,73.0,66.0,65.0,5.0,7.0
20180211,0,Dongying,57.0,0.475,0.5,17.0,17.0,55.0,75.0,58.0,71.0,62.0,69.0,13.0,15.0,13.0,18.0
