AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
183.0,1.3690624999999998,1.3074999999999999,77.375,63.375,60.5,125.375,77.875,105.6875,166.06666666666666,150.1875,138.875,132.0,22.5625,22.125
52.0,0.28300000000000003,0.425,14.0,25.0,69.0,79.0,60.0,74.0,52.0,34.0,7.0,10.0,4.0,6.0
98.0,1.094,0.971,51.0,45.0,14.0,42.0,17.0,32.0,105.0,63.0,73.0,44.0,17.0,11.0
39.125,0.7746249999999999,0.754375,20.875,21.125,36.875,52.75,37.125,46.625,33.6,36.75,27.25,27.5,6.375,8.375
87.08333333333333,0.8330833333333335,0.6613333333333333,23.416666666666668,17.25,54.833333333333336,80.83333333333333,65.83333333333333,74.83333333333333,116.75,95.33333333333333,43.833333333333336,36.833333333333336,14.0,17.083333333333332
34.80952380952381,0.8766190476190475,0.864952380952381,27.047619047619047,24.904761904761905,18.952380952380953,38.80952380952381,18.61904761904762,33.42857142857143,28.63157894736842,33.38095238095238,22.952380952380953,28.666666666666668,6.761904761904762,7.0476190476190474
97.61538461538461,1.1246923076923077,1.072076923076923,19.153846153846153,18.307692307692307,59.53846153846154,84.84615384615384,63.61538461538461,79.76923076923077,83.22222222222223,84.92307692307692,72.53846153846153,74.15384615384616,10.23076923076923,11.538461538461538
92.8,1.081,1.073,22.2,24.2,54.2,75.2,52.6,63.8,86.0,84.0,67.0,66.2,24.0,24.4
17.5,0.8300000000000001,0.835,16.0,15.0,22.5,40.5,27.0,32.0,16.5,17.0,11.0,11.5,2.5,3.0
96.36363636363636,1.5528181818181819,1.497181818181818,57.72727272727273,52.18181818181818,29.272727272727273,77.36363636363636,36.90909090909091,62.0,105.9090909090909,96.36363636363636,62.72727272727273,54.63636363636363,39.27272727272727,34.0
72.0,0.8863333333333333,0.8273333333333334,29.916666666666668,28.416666666666668,48.833333333333336,76.16666666666667,46.916666666666664,64.66666666666667,66.33333333333333,60.666666666666664,51.333333333333336,41.583333333333336,19.333333333333332,22.0
105.58823529411765,1.4202941176470592,1.3289411764705878,57.705882352941174,53.705882352941174,32.11764705882353,80.88235294117646,43.64705882352941,68.0,117.94117647058823,105.6470588235294,75.3529411764706,69.3529411764706,26.88235294117647,23.41176470588235
135.8181818181818,1.2913636363636363,1.4870909090909092,43.63636363636363,45.81818181818182,60.54545454545455,108.27272727272727,66.18181818181819,89.9090909090909,129.1818181818182,116.72727272727273,103.27272727272727,100.36363636363636,12.818181818181818,14.545454545454545
130.6153846153846,1.220076923076923,1.212076923076923,30.615384615384617,29.46153846153846,69.38461538461539,97.84615384615384,73.23076923076923,85.3076923076923,124.08333333333333,117.0,98.6923076923077,93.92307692307692,14.615384615384615,13.846153846153847
187.9,1.5282000000000002,1.5069000000000001,93.1,66.3,34.0,104.2,51.3,85.5,189.2,192.4,144.6,155.4,20.6,20.8
100.0,0.9941000000000001,0.9938,26.5,22.1,53.9,90.5,59.1,77.9,87.0,91.8,74.3,75.4,11.7,13.9
83.0,1.401375,1.2305,43.125,40.25,31.5,77.125,42.375,67.5,87.125,74.125,56.875,47.75,30.125,36.25
86.07142857142857,1.7047857142857141,1.3477857142857144,53.0,44.5,23.642857142857142,74.07142857142857,31.928571428571427,63.0,98.5,83.42857142857143,59.357142857142854,43.714285714285715,40.0,47.5
61.18181818181818,1.0315454545454545,0.8675454545454543,22.0,21.90909090909091,58.0,83.63636363636364,62.36363636363637,73.45454545454545,71.36363636363636,54.36363636363637,26.90909090909091,23.727272727272727,19.818181818181817,16.818181818181817
86.8,0.6554,0.6918,18.8,19.4,60.2,77.2,66.0,70.8,120.8,84.0,29.4,27.4,24.2,34.8
64.0,1.425,1.475,31.0,31.0,45.0,71.0,47.0,62.0,76.0,94.0,42.0,53.0,19.0,23.0
127.05882352941177,1.668529411764706,1.3901764705882353,75.05882352941177,59.705882352941174,14.176470588235293,70.0,24.647058823529413,56.1764705882353,154.23529411764707,125.17647058823529,94.52941176470588,71.0,45.11764705882353,38.64705882352941
229.0,2.03,1.95,138.0,101.0,20.0,109.0,41.0,90.0,218.0,194.0,178.0,186.0,20.0,29.0
63.76190476190476,0.8964761904761905,1.3349523809523811,31.142857142857142,42.42857142857143,51.23809523809524,77.80952380952381,55.04761904761905,65.66666666666667,72.9047619047619,83.95238095238095,32.285714285714285,48.76190476190476,31.61904761904762,52.95238095238095
108.0,1.109111111111111,1.2373888888888889,43.44444444444444,45.833333333333336,33.833333333333336,58.0,37.22222222222222,45.44444444444444,107.72222222222223,109.05555555555556,79.72222222222223,79.16666666666667,13.0,15.222222222222221
54.0,1.194,1.444,62.0,65.0,26.0,73.0,21.0,49.0,56.0,78.0,34.0,52.0,18.0,23.0
158.0,2.24,2.0115,60.0,49.0,23.0,58.0,32.0,48.5,160.0,144.5,121.5,100.0,23.0,19.5
60.0,0.7829999999999999,1.183,26.0,36.0,74.0,110.0,91.0,105.0,68.0,104.0,25.0,40.0,5.0,7.0
64.125,0.9375,0.95625,24.875,21.125,51.25,92.75,68.25,83.375,70.625,54.5,39.75,30.5,10.75,13.0
