date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20180312,0,Alashanmeng,60.0,0.5670000000000001,0.633,10.0,14.0,101.0,141.0,102.0,128.0,67.0,71.0,37.0,40.0,11.0,14.0
20180312,0,Ankang,65.0,0.9,0.9,33.0,25.0,53.0,150.0,92.0,141.0,78.0,74.0,35.0,40.0,17.0,16.0
20180312,0,Anqing,92.0,0.6,0.675,38.0,51.0,76.0,144.0,97.0,124.0,83.0,78.0,68.0,52.0,11.0,10.0
20180312,0,Anshan,56.0,0.857,1.257,21.0,41.0,89.0,97.0,64.0,83.0,59.0,77.0,38.0,46.0,17.0,26.0
20180312,0,Anshun,94.0,0.825,0.675,18.0,13.0,106.0,145.0,124.0,137.0,100.0,79.0,70.0,51.0,27.0,19.0
20180312,0,Anyang,303.0,2.28,2.28,70.0,50.0,44.0,143.0,104.0,128.0,287.0,252.0,252.0,210.0,18.0,23.0
20180312,0,Baicheng,76.0,0.55,0.7,17.0,27.0,69.0,101.0,75.0,97.0,69.0,78.0,55.0,62.0,11.0,14.0
20180312,0,Baise,63.0,1.5,1.4,18.0,27.0,98.0,145.0,114.0,134.0,63.0,85.0,44.0,56.0,44.0,32.0
20180312,0,Baishan,69.0,1.5,1.35,41.0,30.0,46.0,104.0,63.0,100.0,77.0,64.0,49.0,45.0,50.0,30.0
20180312,0,Baiyin,97.0,1.1,1.4,53.0,35.0,43.0,136.0,87.0,119.0,142.0,103.0,45.0,43.0,60.0,50.0
20180312,0,Baoding,117.0,1.633,1.017,67.0,47.0,34.0,82.0,50.0,73.0,141.0,90.0,88.0,55.0,26.0,17.0
20180312,0,Baoji,205.0,1.338,1.187,84.0,53.0,27.0,155.0,87.0,136.0,241.0,154.0,154.0,99.0,10.0,15.0
20180312,0,Baoshan,74.0,0.7,0.7,11.0,16.0,110.0,157.0,127.0,148.0,67.0,82.0,49.0,53.0,6.0,9.0
20180312,0,Baotou,167.0,3.067,2.283,113.0,77.0,8.0,132.0,48.0,110.0,248.0,154.0,126.0,80.0,43.0,45.0
20180312,0,Bayannur,186.0,1.233,1.367,77.0,54.0,18.0,187.0,73.0,142.0,257.0,153.0,140.0,78.0,30.0,28.0
20180312,0,Bazhong,62.0,0.75,0.75,38.0,29.0,33.0,108.0,57.0,93.0,71.0,58.0,39.0,30.0,4.0,4.0
20180312,0,Beihai,62.0,0.825,0.85,12.0,14.0,91.0,139.0,113.0,132.0,44.0,56.0,34.0,35.0,7.0,9.0
20180312,0,Beijing,122.0,1.825,1.375,79.0,49.0,16.0,77.0,39.0,65.0,93.0,78.0,92.0,63.0,16.0,17.0
20180312,0,Bengbu,122.0,1.05,0.883,53.0,51.0,89.0,144.0,94.0,125.0,135.0,92.0,92.0,59.0,20.0,19.0
20180312,0,Benxi,53.0,1.2,1.983,29.0,43.0,80.0,91.0,74.0,78.0,54.0,71.0,30.0,41.0,27.0,41.0
20180312,0,Bijie,131.0,1.2,1.0,46.0,23.0,38.0,133.0,77.0,119.0,148.0,119.0,99.0,82.0,6.0,8.0
20180312,0,Binzhou,241.0,1.6669999999999998,1.5,96.0,67.0,5.0,105.0,40.0,77.0,234.0,180.0,190.0,156.0,82.0,41.0
20180312,0,Bozhou,83.0,0.75,0.75,45.0,42.0,60.0,142.0,85.0,127.0,114.0,113.0,61.0,63.0,16.0,27.0
20180312,0,Cangzhou,142.0,1.1,0.833,82.0,52.0,15.0,110.0,46.0,93.0,155.0,115.0,108.0,75.0,21.0,24.0
20180312,0,Changchun,49.0,0.92,1.18,36.0,50.0,73.0,115.0,79.0,101.0,48.0,70.0,33.0,56.0,22.0,24.0
20180312,0,Changde,48.0,0.9,1.0,48.0,37.0,25.0,96.0,54.0,75.0,43.0,77.0,33.0,45.0,8.0,16.0
20180312,0,Changsha,91.0,1.18,0.85,80.0,59.0,8.0,83.0,19.0,71.0,102.0,84.0,67.0,49.0,15.0,26.0
20180312,0,Changzhi,132.0,1.02,2.08,16.0,33.0,142.0,158.0,149.0,154.0,138.0,199.0,100.0,140.0,16.0,18.0
20180312,0,Changzhou,98.0,1.3,1.422,97.0,76.0,15.0,107.0,47.0,88.0,103.0,110.0,73.0,80.0,19.0,21.0
20180312,0,Chaoyang,49.0,0.775,1.075,19.0,32.0,86.0,124.0,97.0,112.0,46.0,82.0,33.0,55.0,17.0,41.0
20180312,0,Chaozhou,58.0,1.0,0.767,36.0,22.0,57.0,151.0,108.0,136.0,56.0,56.0,37.0,39.0,22.0,15.0
20180312,0,Chengde,153.0,1.85,1.54,73.0,54.0,28.0,127.0,83.0,115.0,220.0,156.0,116.0,76.0,10.0,14.0
20180312,0,Chengdu,88.0,0.967,0.8220000000000001,87.0,56.0,47.0,161.0,99.0,135.0,116.0,99.0,65.0,54.0,16.0,14.0
20180312,0,Chenzhou,70.0,1.0,0.74,51.0,44.0,17.0,122.0,51.0,88.0,88.0,74.0,45.0,32.0,14.0,16.0
20180312,0,Chifeng,132.0,1.533,1.7,22.0,34.0,67.0,99.0,71.0,83.0,161.0,138.0,100.0,79.0,15.0,39.0
20180312,0,Chizhou,64.0,0.767,0.7,91.0,59.0,14.0,126.0,57.0,105.0,76.0,66.0,44.0,41.0,10.0,11.0
20180312,0,Chongqing,81.0,1.388,0.971,86.0,59.0,20.0,108.0,59.0,82.0,105.0,84.0,59.0,46.0,9.0,13.0
20180312,0,Chongzuo,114.0,0.9,0.75,25.0,37.0,77.0,170.0,80.0,138.0,99.0,83.0,85.0,62.0,13.0,21.0
20180312,0,Chuzhou,209.0,1.733,1.267,113.0,78.0,19.0,133.0,57.0,111.0,239.0,134.0,158.0,81.0,9.0,11.0
20180312,0,Dalian,93.0,0.98,0.83,32.0,26.0,91.0,109.0,97.0,103.0,110.0,56.0,69.0,36.0,10.0,10.0
20180312,0,Dandong,39.0,0.925,0.725,11.0,17.0,77.0,96.0,69.0,91.0,38.0,40.0,23.0,25.0,14.0,21.0
20180312,0,Daqing,69.0,0.8,0.78,24.0,31.0,112.0,127.0,113.0,120.0,61.0,54.0,49.0,43.0,46.0,25.0
20180312,0,Datong,233.0,3.133,2.4330000000000003,85.0,55.0,21.0,136.0,57.0,113.0,248.0,163.0,182.0,94.0,70.0,46.0
20180312,0,Dazhou,106.0,1.42,1.16,75.0,54.0,35.0,119.0,59.0,88.0,151.0,92.0,79.0,52.0,14.0,18.0
20180312,0,Deyang,80.0,1.05,0.75,76.0,42.0,32.0,132.0,80.0,117.0,106.0,95.0,58.0,47.0,8.0,10.0
20180312,0,Dezhou,246.0,2.633,1.7,100.0,51.0,3.0,132.0,70.0,108.0,284.0,167.0,195.0,118.0,34.0,23.0
20180312,0,Dingxi,87.0,0.85,0.85,43.0,41.0,58.0,131.0,80.0,118.0,86.0,95.0,64.0,57.0,12.0,27.0
20180312,0,Dongguan,66.0,0.96,0.88,108.0,55.0,10.0,233.0,118.0,200.0,51.0,67.0,37.0,49.0,12.0,12.0
20180312,0,Dongying,214.0,1.525,1.45,65.0,47.0,35.0,122.0,65.0,98.0,243.0,228.0,163.0,152.0,34.0,30.0
20180312,0,Ezhou,76.0,1.1,1.067,65.0,56.0,46.0,102.0,59.0,91.0,97.0,76.0,55.0,45.0,26.0,34.0
20180312,0,Fangchenggang,67.0,0.9,0.867,46.0,28.0,40.0,138.0,88.0,129.0,81.0,71.0,39.0,40.0,14.0,15.0
20180312,0,Foshan,68.0,0.925,0.737,99.0,57.0,15.0,161.0,76.0,139.0,84.0,69.0,40.0,40.0,12.0,10.0
20180312,0,Fushun,92.0,1.25,1.0,55.0,46.0,43.0,119.0,68.0,111.0,107.0,91.0,68.0,63.0,31.0,28.0
20180312,0,Fuxin,51.0,0.58,0.78,18.0,32.0,76.0,112.0,89.0,107.0,50.0,69.0,29.0,43.0,21.0,41.0
20180312,0,Fuyang,66.0,0.667,0.733,50.0,43.0,55.0,135.0,72.0,118.0,80.0,88.0,45.0,46.0,5.0,6.0
20180312,0,Fuzhou,92.0,1.0,0.76,66.0,35.0,14.0,110.0,51.0,90.0,110.0,75.0,68.0,47.0,43.0,31.0
20180312,0,Ganzhou,104.0,1.54,1.36,66.0,49.0,31.0,168.0,71.0,133.0,156.0,101.0,68.0,52.0,31.0,23.0
20180312,0,Guang'an,120.0,1.46,1.05,75.0,40.0,17.0,108.0,57.0,92.0,158.0,102.0,90.0,56.0,13.0,19.0
20180312,0,Guangyuan,61.0,0.7,0.825,45.0,41.0,66.0,132.0,96.0,118.0,70.0,71.0,40.0,35.0,19.0,25.0
20180312,0,Guangzhou,76.0,1.036,0.836,119.0,80.0,11.0,238.0,99.0,188.0,100.0,83.0,49.0,54.0,15.0,15.0
20180312,0,Guigang,100.0,0.925,0.85,34.0,31.0,89.0,163.0,105.0,145.0,129.0,94.0,75.0,62.0,38.0,25.0
