date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20180219,0,Alashanmeng,52.0,0.6,0.467,10.0,6.0,89.0,110.0,101.0,108.0,27.0,35.0,28.0,27.0,11.0,9.0
20180219,0,Ankang,93.0,1.233,1.3,18.0,18.0,35.0,72.0,47.0,49.0,97.0,124.0,69.0,102.0,14.0,12.0
20180219,0,Anqing,42.0,0.425,0.575,13.0,15.0,52.0,96.0,60.0,90.0,41.0,72.0,26.0,63.0,13.0,10.0
20180219,0,Anshan,217.0,2.7710000000000004,1.771,73.0,50.0,17.0,62.0,30.0,52.0,214.0,90.0,166.0,63.0,57.0,52.0
20180219,0,Anshun,57.0,0.675,0.775,6.0,9.0,99.0,125.0,107.0,116.0,51.0,84.0,39.0,67.0,9.0,15.0
20180219,0,Anyang,347.0,3.16,3.48,48.0,47.0,56.0,103.0,79.0,88.0,345.0,345.0,296.0,305.0,37.0,54.0
20180219,0,Baicheng,42.0,0.55,0.8,13.0,19.0,73.0,88.0,67.0,83.0,41.0,41.0,19.0,25.0,8.0,13.0
20180219,0,Baise,50.0,1.05,1.05,13.0,14.0,59.0,106.0,76.0,92.0,49.0,66.0,35.0,49.0,28.0,22.0
20180219,0,Baishan,86.0,1.4,1.0,43.0,26.0,25.0,84.0,44.0,76.0,82.0,61.0,63.0,43.0,73.0,53.0
20180219,0,Baiyin,57.0,0.9,0.8,28.0,14.0,60.0,89.0,80.0,85.0,62.0,73.0,32.0,25.0,39.0,63.0
20180219,0,Baoding,278.0,2.85,2.067,115.0,54.0,20.0,140.0,79.0,119.0,290.0,182.0,227.0,141.0,39.0,32.0
20180219,0,Baoji,58.0,0.613,0.813,13.0,23.0,69.0,107.0,75.0,92.0,61.0,85.0,40.0,51.0,6.0,14.0
20180219,0,Baoshan,57.0,0.6,0.6,4.0,5.0,99.0,138.0,107.0,124.0,33.0,38.0,23.0,22.0,8.0,9.0
20180219,0,Baotou,80.0,1.433,1.4,44.0,36.0,45.0,111.0,63.0,92.0,108.0,199.0,49.0,61.0,18.0,30.0
20180219,0,Bayannur,53.0,0.6,0.433,18.0,13.0,71.0,97.0,78.0,93.0,53.0,135.0,30.0,40.0,18.0,11.0
20180219,0,Bazhong,54.0,0.925,0.925,24.0,24.0,49.0,90.0,65.0,82.0,55.0,60.0,35.0,38.0,7.0,8.0
20180219,0,Beihai,71.0,0.633,0.775,11.0,10.0,75.0,93.0,81.0,87.0,56.0,55.0,51.0,40.0,7.0,7.0
20180219,0,Beijing,200.0,2.267,1.883,53.0,48.0,42.0,104.0,64.0,88.0,175.0,117.0,150.0,115.0,14.0,15.0
20180219,0,Bengbu,31.0,0.417,0.5329999999999999,15.0,17.0,61.0,89.0,58.0,77.0,30.0,51.0,21.0,36.0,7.0,8.0
