date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20180324,0,Alashanmeng,55.0,0.467,0.4,10.0,10.0,100.0,117.0,104.0,115.0,45.0,42.0,16.0,19.0,15.0,10.0
20180324,0,Ankang,66.0,0.5329999999999999,0.667,16.0,22.0,119.0,153.0,118.0,134.0,64.0,92.0,31.0,38.0,7.0,15.0
20180324,0,Anqing,91.0,0.925,0.65,105.0,58.0,27.0,181.0,93.0,160.0,117.0,82.0,67.0,49.0,15.0,15.0
20180324,0,Anshan,146.0,1.371,1.529,31.0,44.0,73.0,116.0,61.0,105.0,142.0,147.0,111.0,106.0,20.0,26.0
20180324,0,Anshun,93.0,0.867,0.75,15.0,15.0,102.0,119.0,106.0,114.0,97.0,81.0,69.0,48.0,5.0,12.0
20180324,0,Anyang,70.0,0.9,1.52,23.0,48.0,96.0,140.0,109.0,124.0,66.0,171.0,50.0,112.0,10.0,25.0
20180324,0,Baicheng,120.0,0.9,0.6,27.0,19.0,56.0,125.0,79.0,118.0,114.0,63.0,90.0,38.0,12.0,12.0
20180324,0,Baise,153.0,1.85,1.45,56.0,40.0,35.0,145.0,97.0,130.0,156.0,129.0,116.0,84.0,40.0,42.0
20180324,0,Baishan,124.0,1.55,1.45,14.0,24.0,126.0,146.0,129.0,132.0,96.0,90.0,93.0,57.0,11.0,26.0
20180324,0,Baiyin,67.0,0.95,0.85,21.0,21.0,77.0,103.0,84.0,98.0,82.0,69.0,16.0,21.0,30.0,29.0
20180324,0,Baoding,154.0,1.233,1.3,102.0,76.0,14.0,149.0,43.0,111.0,194.0,188.0,117.0,117.0,20.0,28.0
20180324,0,Baoji,116.0,0.95,0.763,67.0,54.0,22.0,116.0,55.0,96.0,179.0,139.0,57.0,52.0,16.0,11.0
20180324,0,Baoshan,71.0,0.75,0.95,6.0,16.0,122.0,166.0,123.0,148.0,54.0,89.0,42.0,59.0,6.0,7.0
20180324,0,Baotou,41.0,0.85,1.05,31.0,35.0,57.0,101.0,81.0,98.0,30.0,68.0,11.0,25.0,10.0,13.0
20180324,0,Bayannur,56.0,0.767,0.5,33.0,19.0,44.0,106.0,75.0,102.0,60.0,46.0,27.0,17.0,31.0,9.0
20180324,0,Bazhong,83.0,0.775,0.775,35.0,38.0,32.0,95.0,32.0,75.0,113.0,88.0,52.0,42.0,4.0,4.0
20180324,0,Beihai,76.0,0.8,0.9,12.0,16.0,106.0,174.0,130.0,156.0,75.0,72.0,31.0,45.0,8.0,11.0
20180324,0,Beijing,91.0,1.2,1.375,87.0,87.0,22.0,86.0,35.0,64.0,101.0,131.0,67.0,108.0,5.0,11.0
20180324,0,Bengbu,86.0,0.7,1.033,36.0,40.0,102.0,166.0,129.0,152.0,100.0,118.0,63.0,74.0,12.0,18.0
20180324,0,Benxi,143.0,1.783,1.95,44.0,50.0,44.0,131.0,64.0,107.0,149.0,138.0,109.0,107.0,16.0,33.0
20180324,0,Bijie,35.0,1.0,1.25,15.0,30.0,70.0,115.0,69.0,89.0,26.0,131.0,16.0,79.0,6.0,17.0
20180324,0,Binzhou,189.0,1.233,1.7,64.0,72.0,69.0,147.0,97.0,133.0,191.0,163.0,142.0,119.0,37.0,42.0
20180324,0,Bozhou,81.0,0.7,0.85,30.0,40.0,97.0,151.0,113.0,135.0,89.0,120.0,59.0,76.0,13.0,13.0
20180324,0,Cangzhou,281.0,1.833,1.3,120.0,61.0,39.0,209.0,109.0,183.0,312.0,230.0,230.0,158.0,34.0,33.0
20180324,0,Changchun,135.0,1.44,1.48,50.0,58.0,53.0,115.0,65.0,101.0,112.0,128.0,102.0,93.0,20.0,31.0
20180324,0,Changde,108.0,1.0,0.96,46.0,34.0,64.0,150.0,112.0,136.0,163.0,131.0,67.0,58.0,15.0,20.0
20180324,0,Changsha,100.0,0.84,0.93,66.0,60.0,50.0,133.0,68.0,112.0,148.0,166.0,65.0,60.0,13.0,14.0
20180324,0,Changzhi,73.0,0.72,1.0,12.0,31.0,118.0,153.0,126.0,141.0,88.0,111.0,40.0,62.0,8.0,14.0
20180324,0,Changzhou,105.0,1.389,1.267,100.0,70.0,29.0,103.0,52.0,87.0,121.0,106.0,78.0,73.0,23.0,21.0
20180324,0,Chaoyang,61.0,0.95,1.4,43.0,43.0,26.0,97.0,46.0,88.0,70.0,125.0,34.0,82.0,15.0,33.0
