date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20180124,0,Alashanmeng,65.0,1.067,0.667,30.0,17.0,43.0,83.0,48.0,69.0,74.0,55.0,46.0,32.0,19.0,15.0
20180124,0,Ankang,38.0,1.4,1.233,22.0,35.0,73.0,74.0,57.0,57.0,32.0,92.0,26.0,71.0,5.0,17.0
20180124,0,Anqing,154.0,0.75,1.05,50.0,43.0,29.0,65.0,29.0,52.0,145.0,179.0,117.0,147.0,13.0,10.0
20180124,0,Anshan,80.0,1.543,1.271,37.0,27.0,32.0,68.0,41.0,63.0,107.0,56.0,34.0,22.0,34.0,36.0
20180124,0,Anshun,75.0,0.6,0.7,14.0,15.0,54.0,82.0,65.0,72.0,67.0,40.0,54.0,31.0,23.0,24.0
20180124,0,Anyang,91.0,1.32,1.18,41.0,28.0,30.0,70.0,49.0,64.0,96.0,82.0,67.0,59.0,33.0,21.0
20180124,0,Baicheng,41.0,0.55,0.45,19.0,20.0,59.0,84.0,58.0,78.0,40.0,36.0,18.0,25.0,19.0,19.0
20180124,0,Baise,211.0,2.05,1.75,48.0,33.0,21.0,94.0,58.0,79.0,163.0,120.0,160.0,99.0,36.0,35.0
20180124,0,Baishan,58.0,0.6,0.8,6.0,15.0,58.0,68.0,62.0,65.0,63.0,56.0,21.0,33.0,19.0,28.0
20180124,0,Baoding,131.0,1.6669999999999998,0.917,72.0,38.0,8.0,77.0,33.0,69.0,134.0,71.0,99.0,46.0,37.0,42.0
20180124,0,Baoji,114.0,1.225,1.463,47.0,54.0,34.0,61.0,37.0,47.0,136.0,160.0,85.0,105.0,18.0,19.0
20180124,0,Baoshan,45.0,0.55,0.55,16.0,17.0,77.0,111.0,88.0,98.0,39.0,46.0,16.0,24.0,13.0,13.0
20180124,0,Baotou,53.0,1.3330000000000002,1.233,46.0,26.0,30.0,77.0,45.0,60.0,53.0,40.0,26.0,19.0,17.0,23.0
20180124,0,Bayannur,54.0,0.667,0.433,23.0,16.0,36.0,67.0,43.0,63.0,56.0,27.0,34.0,18.0,30.0,15.0
20180124,0,Bazhong,106.0,1.3,1.35,31.0,39.0,19.0,22.0,17.0,18.0,121.0,112.0,79.0,73.0,5.0,7.0
20180124,0,Beihai,77.0,1.175,1.225,14.0,23.0,119.0,161.0,119.0,141.0,62.0,93.0,56.0,88.0,8.0,12.0
20180124,0,Beijing,47.0,0.755,0.433,41.0,15.0,32.0,70.0,45.0,66.0,46.0,29.0,28.0,9.0,6.0,3.0
20180124,0,Bengbu,58.0,0.55,0.833,31.0,33.0,39.0,51.0,40.0,44.0,59.0,96.0,40.0,73.0,12.0,11.0
20180124,0,Benxi,71.0,1.25,1.1,38.0,27.0,20.0,63.0,37.0,58.0,89.0,64.0,34.0,27.0,37.0,32.0
20180124,0,Bijie,41.0,1.2,1.35,19.0,33.0,22.0,73.0,21.0,66.0,40.0,81.0,24.0,53.0,12.0,16.0
20180124,0,Binzhou,44.0,0.967,0.667,52.0,28.0,19.0,60.0,38.0,56.0,43.0,34.0,20.0,16.0,29.0,18.0
20180124,0,Bozhou,103.0,1.05,0.95,46.0,34.0,32.0,53.0,43.0,48.0,108.0,112.0,76.0,72.0,21.0,13.0
20180124,0,Cangzhou,72.0,1.0,0.5,65.0,35.0,14.0,72.0,33.0,66.0,80.0,53.0,52.0,31.0,39.0,23.0
20180124,0,Changchun,74.0,1.16,0.76,42.0,24.0,20.0,64.0,31.0,57.0,73.0,43.0,53.0,28.0,55.0,35.0
20180124,0,Changde,91.0,1.34,1.2,31.0,26.0,17.0,54.0,18.0,44.0,74.0,97.0,67.0,76.0,3.0,7.0
20180124,0,Changsha,125.0,1.41,1.44,39.0,46.0,6.0,25.0,6.0,17.0,,78.0,94.0,79.0,5.0,7.0
20180124,0,Changzhi,189.0,1.62,2.12,31.0,56.0,49.0,64.0,22.0,52.0,196.0,206.0,142.0,141.0,14.0,17.0
20180124,0,Changzhou,47.0,1.0,1.256,36.0,43.0,44.0,50.0,38.0,38.0,46.0,93.0,32.0,69.0,14.0,14.0
20180124,0,Chaoyang,66.0,1.2,0.725,35.0,15.0,31.0,72.0,52.0,70.0,69.0,46.0,47.0,17.0,92.0,38.0
20180124,0,Chaozhou,48.0,0.767,1.133,18.0,23.0,92.0,122.0,95.0,95.0,34.0,52.0,21.0,38.0,12.0,13.0
20180124,0,Chengde,62.0,0.92,0.44,50.0,15.0,19.0,81.0,50.0,78.0,71.0,44.0,28.0,14.0,13.0,8.0
20180124,0,Chengdu,111.0,1.189,1.3330000000000002,69.0,69.0,15.0,55.0,24.0,36.0,122.0,126.0,83.0,86.0,12.0,13.0
20180124,0,Chenzhou,72.0,1.9,1.74,41.0,30.0,15.0,31.0,21.0,27.0,92.0,67.0,45.0,40.0,10.0,9.0
20180124,0,Chifeng,45.0,0.775,0.8,7.0,12.0,55.0,64.0,49.0,58.0,44.0,31.0,13.0,11.0,11.0,13.0
20180124,0,Chizhou,137.0,0.933,1.5,52.0,57.0,31.0,38.0,30.0,31.0,145.0,201.0,104.0,148.0,10.0,14.0
20180124,0,Chongqing,81.0,1.224,1.694,50.0,60.0,14.0,17.0,9.0,11.0,81.0,102.0,59.0,64.0,11.0,13.0
20180124,0,Chongzuo,130.0,1.2,1.35,52.0,32.0,17.0,142.0,67.0,118.0,117.0,111.0,98.0,93.0,8.0,10.0
20180124,0,Chuzhou,60.0,0.3,0.6,26.0,35.0,49.0,53.0,46.0,47.0,53.0,107.0,42.0,78.0,7.0,10.0
20180124,0,Dalian,40.0,0.82,0.75,37.0,25.0,39.0,76.0,49.0,66.0,39.0,45.0,16.0,16.0,26.0,20.0
20180124,0,Dandong,43.0,0.85,0.7,14.0,15.0,51.0,66.0,52.0,61.0,42.0,38.0,14.0,16.0,22.0,22.0
20180124,0,Daqing,54.0,0.84,0.56,43.0,23.0,26.0,61.0,37.0,56.0,45.0,26.0,37.0,20.0,15.0,14.0
20180124,0,Datong,39.0,2.1830000000000003,1.15,36.0,17.0,28.0,72.0,45.0,60.0,38.0,40.0,23.0,17.0,53.0,34.0
20180124,0,Dazhou,179.0,1.84,2.0,44.0,45.0,30.0,51.0,35.0,39.0,178.0,147.0,135.0,102.0,16.0,12.0
20180124,0,Deyang,100.0,1.175,1.4,39.0,62.0,18.0,23.0,12.0,13.0,103.0,156.0,75.0,106.0,7.0,10.0
20180124,0,Dezhou,55.0,1.3330000000000002,1.133,55.0,29.0,20.0,69.0,35.0,63.0,57.0,47.0,36.0,21.0,16.0,13.0
20180124,0,Dingxi,138.0,2.1,1.65,60.0,38.0,5.0,87.0,46.0,72.0,165.0,141.0,105.0,79.0,83.0,58.0
20180124,0,Dongguan,137.0,1.96,1.66,72.0,60.0,3.0,77.0,28.0,57.0,126.0,96.0,104.0,82.0,17.0,17.0
20180124,0,Dongying,47.0,0.9,0.55,31.0,21.0,39.0,69.0,46.0,66.0,46.0,35.0,24.0,12.0,67.0,19.0
20180124,0,Ezhou,91.0,1.467,1.733,32.0,42.0,3.0,24.0,4.0,18.0,81.0,107.0,67.0,85.0,9.0,7.0
20180124,0,Fangchenggang,57.0,0.967,1.3330000000000002,21.0,34.0,109.0,164.0,107.0,145.0,55.0,104.0,38.0,86.0,9.0,20.0
20180124,0,Foshan,110.0,1.675,1.513,86.0,75.0,3.0,47.0,14.0,28.0,144.0,125.0,82.0,78.0,19.0,19.0
20180124,0,Fushun,91.0,1.367,0.933,49.0,33.0,19.0,70.0,38.0,64.0,126.0,92.0,67.0,49.0,32.0,22.0
20180124,0,Fuxin,54.0,0.74,0.52,31.0,16.0,37.0,82.0,51.0,72.0,55.0,49.0,28.0,15.0,30.0,22.0
20180124,0,Fuyang,61.0,0.667,0.967,25.0,32.0,26.0,30.0,24.0,26.0,52.0,120.0,43.0,89.0,7.0,7.0
20180124,0,Fuzhou,122.0,1.08,1.02,33.0,30.0,20.0,64.0,36.0,53.0,123.0,63.0,92.0,50.0,6.0,10.0
20180124,0,Ganzhou,56.0,1.78,1.9,21.0,20.0,43.0,58.0,42.0,51.0,54.0,48.0,39.0,37.0,6.0,10.0
20180124,0,Guang'an,114.0,1.58,1.433,39.0,39.0,21.0,25.0,20.0,19.0,128.0,123.0,85.0,80.0,11.0,14.0
20180124,0,Guangyuan,67.0,1.5,1.4,32.0,57.0,46.0,46.0,19.0,20.0,81.0,73.0,43.0,37.0,20.0,23.0
20180124,0,Guangzhou,109.0,1.591,1.436,71.0,66.0,5.0,46.0,14.0,28.0,103.0,92.0,81.0,77.0,12.0,13.0
20180124,0,Guigang,110.0,1.2,1.275,28.0,33.0,33.0,79.0,43.0,62.0,108.0,136.0,82.0,94.0,14.0,20.0
20180124,0,Guilin,63.0,1.0,0.95,21.0,26.0,49.0,65.0,52.0,60.0,56.0,65.0,44.0,54.0,15.0,20.0
20180124,0,Guiyang,64.0,0.78,0.85,32.0,30.0,39.0,62.0,45.0,49.0,67.0,59.0,45.0,39.0,23.0,19.0
20180124,0,Guyuan,81.0,1.2,0.833,60.0,35.0,8.0,91.0,46.0,80.0,110.0,91.0,57.0,36.0,18.0,14.0
20180124,0,Haikou,46.0,0.66,0.76,7.0,11.0,93.0,118.0,90.0,98.0,43.0,55.0,20.0,38.0,4.0,5.0
20180124,0,Handan,85.0,0.975,0.9,36.0,30.0,43.0,67.0,43.0,58.0,98.0,91.0,62.0,54.0,34.0,22.0
